route_no,stop_sequence,stop_name,latitude,longitude
252FA,14,Mahalakshmi layout,13.0124988221,77.5439064112
252FA,15,Shankar Nagara,13.0162404347228,77.5435864497309
252FA,16,Krishnananda Nagara Mahalakshmi Nagara,13.0180656743723,77.5412950298052
252FA,17,Jn Of Kanteerava Studio,13.02147,77.53536
252FA,18,Devasthana,13.0208168465131,77.5291600944555
252FA,19,Sonal Garments,13.0215568934,77.5263869762
252FA,20,Laggere Cross,13.0228990470922,77.522871601588
252FA,21,Rajagopalanagara Police Station,13.0236263589571,77.5217239023852
252FA,22,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252FA,23,Rolling Mill,13.0265658974519,77.5149225018528
252FA,24,NTTF,13.0242868792,77.5108279847
252FA,25,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252FA,26,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252FA,27,Peenya 2nd stage,13.0104014184,77.5066151563
252FA,28,Dairy Hegganahalli,13.0077983346,77.5056334678
252FA,29,Andrahalli,13.0078356280907,77.4848549761181
252FA,30,Balaji Nagara,13.01002,77.49679
252FA,31,Thigalara Palya,13.016724,77.483119
252FB,1,Kempegowda Bus Station,12.978062,77.572342
252FB,2,Central,12.9899747663903,77.572098665973
252FB,3,Malleshwaram Circle,12.9978901319732,77.5713099939793
252FB,4,Malleshwaram 8th Cross,12.99966,77.57128
252FB,5,Malleshwaram 15th Cross,13.005030714,77.5711547211
252FB,6,Malleshwaram 18th Cross,13.0090816878,77.5710476004
252FB,7,Tata Institute,13.01565694,77.56289701
252FB,8,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252FB,9,Govardhan Talkies,13.01856,77.5532
252FB,10,YPR RMC,13.02413089,77.54796652
252FB,11,MEI Guragunte Palya,13.02639399,77.54394798
252FB,12,Goragunte Palya,13.0286869,77.53990578
252FB,13,CMTI Goragunte Palya,13.03046443,77.53663904
252FB,14,SRS Jalahalli Cross,13.03422844,77.53034623
252FB,15,Peenya 1st stage,13.03541374,77.52633088
252FB,16,Jalahalli Cross,13.0384499487,77.5183223281
252FB,17,System Jalahalli Cross,13.0349750492869,77.5180530152307
252FB,18,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252FB,19,Rolling Mill,13.0265658974519,77.5149225018528
252FB,20,NTTF,13.0242868792,77.5108279847
252FB,21,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252FB,22,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252FB,23,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252FB,24,Peenya 2nd stage,13.0104014184,77.5066151563
252FB,25,Balaji Nagara,13.01002,77.49679
252FB,26,Andrahalli,13.0078356280907,77.4848549761181
252FB,27,Thigalara Palya,13.016724,77.483119
252GA,1,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252GA,2,Govardhan Talkies,13.01856,77.5532
252GA,3,YPR RMC,13.02413089,77.54796652
252GA,4,MEI Guragunte Palya,13.02639399,77.54394798
252GA,5,Goragunte Palya,13.0286869,77.53990578
252GA,6,CMTI Goragunte Palya,13.03046443,77.53663904
252GA,7,SRS Jalahalli Cross,13.03422844,77.53034623
252GA,8,Peenya 1st stage,13.03541374,77.52633088
252GA,9,Jalahalli Cross,13.0384499487,77.5183223281
252GA,10,System Jalahalli Cross,13.0349750492869,77.5180530152307
252GA,11,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252GA,12,Rolling Mill,13.0265658974519,77.5149225018528
252GA,13,NTTF,13.0242868792,77.5108279847
252GA,14,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252GA,15,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252GA,16,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252GA,17,Peenya 2nd stage,13.0107668722415,77.5067250900116
252GA,18,Balaji Nagara,13.01002,77.49679
252GA,19,Andrahalli,13.0078356280907,77.4848549761181
252H,1,Kempegowda Bus Station,12.978062,77.572342
252H,2,Okalipuram,12.9822041,77.56790264
252H,3,Sujatha Talkies,12.9823967256,77.5619286764
252H,4,Rajaji Nagara Entrance,12.984173862614,77.5571756916783
252H,5,Bashyam Circle,12.984882744293888,77.55408166507414
252H,6,Rajaji Nagar Old Police station,12.9892352111788,77.5542717624473
252H,7,Rajajinagara ESI Hospital,12.9914277233,77.5525558647
252H,8,Basaveshwara College,12.9944013538408,77.5526553249175
252H,9,Navarang Talkies,12.9980712198,77.5509731937
252H,10,Canara Bank,13.0003932387422,77.5504913175261
252H,11,Rajaji Nagar 1st Block,13.004485,77.548936
252H,12,Mahalakshmi Layout Entarence,13.0076989252,77.5478180777
252H,13,Srinivasa Temple,13.0082578187105,77.5451206006909
252H,14,Mahalakshmi layout,13.0124988221,77.5439064112
252H,15,Shankar Nagara,13.0162404347228,77.5435864497309
252H,16,Krishnananda Nagara Mahalakshmi Nagara,13.0180656743723,77.5412950298052
252H,17,Jn Of Kanteerava Studio,13.02147,77.53536
252H,18,Devasthana,13.0208168465131,77.5291600944555
252H,19,Sonal Garments,13.0215568934,77.5263869762
252H,20,Laggere Cross,13.0217799099515,77.5227384638287
252H,21,MEI Colony,13.0200859532,77.5208252482
252H,22,Parvathi Nagar,13.0163802885483,77.5203619526771
252H,23,Laggere,13.0138711073,77.5207546726
252J,1,Boopa Sandra,13.0425285612244,77.5807370575392
252J,2,Nagashettyhalli,13.0417332594362,77.5728111814403
252J,3,RMS,13.0378509153373,77.5742702250855
252J,4,Sanjay Nagara,13.0343214004847,77.5756964387139
252J,5,Geddalahalli,13.0308790269343,77.5775371290293
252J,6,Ashwatanagara Bhupasandra,13.0268936538184,77.5798920153642
252J,7,Gangenahalli,13.0233549400773,77.5841996749507
252J,8,Mekhri Circle,13.01449816,77.58192714
252J,9,Kendriya Vidyalaya CPRI,13.01465113,77.57510678
252J,10,Tata Institute,13.01405698,77.56668976
252J,11,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252J,12,Govardhan Talkies,13.01856,77.5532
252J,13,YPR RMC,13.02413089,77.54796652
252J,14,MEI Guragunte Palya,13.02639399,77.54394798
252J,15,Goragunte Palya,13.0286869,77.53990578
252J,16,CMTI Goragunte Palya,13.03046443,77.53663904
252J,17,SRS Jalahalli Cross,13.03422844,77.53034623
252J,18,Peenya 1st stage,13.03541374,77.52633088
252J,19,Jalahalli Cross,13.0384499487,77.5183223281
252J,20,System Jalahalli Cross,13.0349750492869,77.5180530152307
252J,21,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252J,22,Rolling Mill,13.0265658974519,77.5149225018528
252J,23,NTTF,13.0242868792,77.5108279847
252J,24,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252J,25,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252J,26,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252J,27,Peenya 2nd stage,13.0107668722415,77.5067250900116
252K,1,Shivajinagar Bus Station,12.98368012,77.6035693
252K,2,Indian Express,12.983984000303,77.5974343131699
252K,3,Forties Hospital,12.98770683,77.59439581
252K,4,Vasantha Nagara Ambedkar Bhavan,12.99286195,77.59507843
252K,5,Jayamahal  extention,13.0004311526318,77.5946763903195
252K,6,Munireddy Palya,13.00695655,77.59247657
252K,7,TV Tower Munireddy palya,13.0103045,77.59026532
252K,8,Mekhri Circle,13.01449816,77.58192714
252K,9,Kendriya Vidyalaya CPRI,13.01465113,77.57510678
252K,10,Tata Institute,13.01565694,77.56289701
252K,11,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252K,12,Govardhan Talkies,13.01856,77.5532
252K,13,YPR RMC,13.02413089,77.54796652
252K,14,MEI Guragunte Palya,13.02639399,77.54394798
252K,15,Goragunte Palya,13.0286869,77.53990578
252K,16,CMTI Goragunte Palya,13.03046443,77.53663904
252K,17,SRS Jalahalli Cross,13.03422844,77.53034623
252K,18,Peenya 1st stage,13.03541374,77.52633088
252K,19,Jalahalli cross,13.03940372,77.51900024
252K,20,System Jalahalli Cross,13.0349750492869,77.5180530152307
252K,21,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252K,22,Rolling Mill,13.0265658974519,77.5149225018528
252K,23,NTTF,13.0242868792,77.5108279847
252K,24,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252K,25,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252K,26,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252K,27,Peenya 2nd stage,13.0107668722415,77.5067250900116
252K,28,Dairy Hegganahalli,13.0077983346,77.5056334678
252K,29,Hegganahalli,13.00540548804,77.5050712454059
252K,30,Karim Sab Layout,13.004076193988,77.5100958401033
252L,1,Bandi Reddy Circle,12.991436692,77.5640730187
252L,2,MDBlock,12.9943068702855,77.5691856685643
252L,3,Malleshwaram Circle,12.99682,77.5695
252L,4,Malleshwaram 8th Cross,12.99966,77.57128
252L,5,Malleshwaram 15th Cross,13.005030714,77.5711547211
252L,6,Malleshwaram 18th Cross,13.0090816878,77.5710476004
252L,7,Tata Institute,13.01565694,77.56289701
252L,8,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252L,9,Govardhan Talkies,13.01856,77.5532
252L,10,YPR RMC,13.02413089,77.54796652
252L,11,MEI Guragunte Palya,13.02639399,77.54394798
252L,12,Goragunte Palya,13.0286869,77.53990578
252L,13,CMTI Goragunte Palya,13.03046443,77.53663904
252L,14,SRS Jalahalli Cross,13.03422844,77.53034623
252L,15,Peenya 1st stage,13.03541374,77.52633088
252L,16,Jalahalli Cross,13.0384499487,77.5183223281
252L,17,System Jalahalli Cross,13.0349750492869,77.5180530152307
252L,18,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252L,19,Rolling Mill,13.0265658974519,77.5149225018528
252L,20,NTTF,13.0242868792,77.5108279847
252L,21,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252L,22,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252L,23,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252L,24,Peenya 2nd stage,13.0107668722415,77.5067250900116
252N,1,Jeevanahalli,12.9948971559757,77.6288153011402
252N,2,Jeevanahalli Railway Gate,12.9941300757798,77.6291666942724
252N,3,Coxtown Water Tank,12.9937942179879,77.6266327504871
252N,4,Coxtown Circle,12.9962160496245,77.6215643346197
252N,5,Sindhi Colony,12.9955239918196,77.6167961574939
252N,6,Thoms Cafe,12.9910735041,77.61426704
252N,7,Hockey Ground,12.98973,77.6153
252N,8,Lavanya Talkies,12.9859104194,77.6154710166
252N,9,Commercial Street,12.9806613363,77.6107935794
252N,10,Maniksha Parade Ground,12.97727673,77.60794341
252N,11,Shivajinagar Bus Station,12.9830382138989,77.6032352181259
252N,12,Indian Express,12.983984000303,77.5974343131699
252N,13,Cunningham Road,12.98765941,77.59442467
252N,14,Vasantha Nagara Ambedkar Bhavan,12.99286195,77.59507843
252N,15,Jayamahal  extention,13.0004311526318,77.5946763903195
252N,16,JC Nagara,13.0040121846538,77.5935376758873
252N,17,TV Tower Munireddy palya,13.0103045,77.59026532
252N,18,Mekhri Circle,13.0144221,77.58470825
252N,19,Kendriya Vidyalaya CPRI,13.01465113,77.57510678
252N,20,Tata Institute,13.01565694,77.56289701
252N,21,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252N,22,Govardhan Talkies,13.01856,77.5532
252N,23,YPR RMC,13.02413089,77.54796652
252N,24,MEI Guragunte Palya,13.02639399,77.54394798
252N,25,Goragunte Palya,13.0286869,77.53990578
252N,26,CMTI Goragunte Palya,13.03046443,77.53663904
252N,27,SRS Jalahalli Cross,13.03422844,77.53034623
252N,28,Peenya 1st stage,13.03541374,77.52633088
252N,29,Jalahalli Cross,13.0384499487,77.5183223281
252N,30,System Jalahalli Cross,13.0349750492869,77.5180530152307
252N,31,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252N,32,Rolling Mill,13.0265658974519,77.5149225018528
252N,33,NTTF,13.0242868792,77.5108279847
252N,34,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252N,35,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252N,36,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252N,37,Peenya 2nd stage,13.0107668722415,77.5067250900116
252R,1,Kempegowda Bus Station,12.978062,77.572342
252R,2,Central,12.9899747663903,77.572098665973
252R,3,Malleshwaram Circle,12.9978901319732,77.5713099939793
252R,4,Malleshwaram 8th Cross,12.99966,77.57128
252R,5,Malleshwaram 15th Cross,13.005030714,77.5711547211
252R,6,Malleshwaram 18th Cross,13.0090816878,77.5710476004
252R,7,Tata Institute,13.01565694,77.56289701
252R,8,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252R,9,Govardhan Talkies,13.01856,77.5532
252R,10,YPR RMC,13.02413089,77.54796652
252R,11,MEI Guragunte Palya,13.02639399,77.54394798
252R,12,Goragunte Palya,13.0286869,77.53990578
252R,13,CMTI Goragunte Palya,13.03046443,77.53663904
252R,14,SRS Jalahalli Cross,13.03422844,77.53034623
252R,15,Peenya 1st stage,13.03541374,77.52633088
252R,16,Jalahalli Cross,13.0384499487,77.5183223281
252R,17,System Jalahalli Cross,13.0349750492869,77.5180530152307
252R,18,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252R,19,Rolling Mill,13.0265658974519,77.5149225018528
252R,20,NTTF,13.0242868792,77.5108279847
252R,21,Brundavana Peenya 2nd Stage,13.0204510689,77.5082448497
252R,22,Peenya 2nd stage 14th Cross,13.0163185392,77.5059616193
252R,23,Rajagopalanagar Rajni Farms,13.0138224465065,77.5089186834865
252R,24,Peenya 2nd stage,13.0104014184,77.5066151563
252R,25,Indira Priyadarshini Nagara,13.00677,77.51754
252RA,1,Kempegowda Bus Station,12.978062,77.572342
252RA,2,Central,12.9899747663903,77.572098665973
252RA,3,Malleshwaram Circle,12.9978901319732,77.5713099939793
252RA,4,Malleshwaram 8th Cross,12.99966,77.57128
252RA,5,Malleshwaram 15th Cross,13.005030714,77.5711547211
252RA,6,Malleshwaram 18th Cross,13.0090816878,77.5710476004
252RA,7,Tata Institute,13.01565694,77.56289701
252RA,8,Yeshawanthapura TTMC,13.017420746122461,77.55707759428026
252RA,9,Govardhan Talkies,13.01856,77.5532
252RA,10,YPR RMC,13.02413089,77.54796652
252RA,11,MEI Guragunte Palya,13.02639399,77.54394798
252RA,12,Goragunte Palya,13.0286869,77.53990578
252RA,13,CMTI Goragunte Palya,13.03046443,77.53663904
252RA,14,SRS Jalahalli Cross,13.03422844,77.53034623
252RA,15,Peenya 1st stage,13.03541374,77.52633088
252RA,16,Jalahalli Cross,13.0384499487,77.5183223281
252RA,17,System Jalahalli Cross,13.0349750492869,77.5180530152307
252RA,18,TVS Cross Peenya 2nd Stage,13.0281588586524,77.5189786542219
252RA,19,Rolling Mill,13.0265658974519,77.5149225018528
